p1,p2,p3
sound waves,vibrations,nerve signals
SENTENCE,PHRASE,REFERENCE
Something makes a sound and makes sound waves.,something,
Something makes a sound and makes sound waves.,a sound,
Something makes a sound and makes sound waves.,something,
Something makes a sound and makes sound waves.,sound waves,p1
"Sound waves are ""collected"" by the the outer ear.",sound waves,p1
"Sound waves are ""collected"" by the the outer ear.",by the the outer ear,
"Sound waves are ""collected"" by the the outer ear.",the the outer ear,
Sound waves travel through the middle ear.,sound waves,p1
Sound waves travel through the middle ear.,through the middle ear,
Sound waves travel through the middle ear.,the middle ear,
Sound waves hit the eardrum.,sound waves,p1
Sound waves hit the eardrum.,the eardrum,
Vibrations from the eardrum cause very small bones in the inner ear to move.,very small bones in the inner ear,
Vibrations from the eardrum cause very small bones in the inner ear to move.,in the inner ear,
The small bones in the inner ear give information about sound to the cochlea.,the small bones in the inner ear,
The small bones in the inner ear give information about sound to the cochlea.,information about sound to the cochlea,
The cochlea helps turn the sound vibrations into nerve signals.,the cochlea,
The cochlea helps turn the sound vibrations into nerve signals.,turn the sound vibrations into nerve signals,"p2,p3"
The cochlea helps turn the sound vibrations into nerve signals.,the cochlea,
The cochlea helps turn the sound vibrations into nerve signals.,the sound vibrations,p2
The cochlea helps turn the sound vibrations into nerve signals.,nerve signals,p3
The brain can take these nerve signals and can register a sound to you because of them.,the brain,
The brain can take these nerve signals and can register a sound to you because of them.,these nerve signals,p3
The brain can take these nerve signals and can register a sound to you because of them.,the brain,
The brain can take these nerve signals and can register a sound to you because of them.,a sound,
The brain can take these nerve signals and can register a sound to you because of them.,you,
The brain can take these nerve signals and can register a sound to you because of them.,because of them,
